status;agency_reference;type;purpose;address;complement;district;complex;city;sell_price;rental_price;complex_fee;property_tax;bedrooms;suites;parking_spaces;date_added;total_area;area;number;full_address;agency;latitude;longitude
Ativo;AP2699;Apartamento;Residencial;Rua Nilo 241;apto 22;Aclimação;Carparelli;São Paulo;550000.0;0.0;810.0;110.0;2;0;1;2019-12-05 00:00:00.000;120.0;82.0;241;Carparelli, Rua Nilo 241, Aclimação, São Paulo;NuDoor;-023.6582000000;-046.6768200000
Cancelado;AP2060;Apartamento;Residencial;Rua Augusto de Toledo 45;apto 22;Cambuci;Vera Lucia;São Paulo;780000.0;2500.0;1300.0;130.0;3;1;2;2018-10-11 00:00:00.000;220.0;120.0;45;Vera Lucia, Rua Augusto de Toledo 45, Cambuci, São Paulo;NuDoor;-023.5704000000;-046.6260900000
Cancelado;AP2704;Apartamento;Residencial;Rua Eça de Queiroz 131;APTO 81;Vila Mariana;Residencial Pauliceia;São Paulo;0.0;3200.0;916.15;185.0;2;1;1;2019-12-07 00:00:00.000;150.0;58.0;131;Residencial Pauliceia, Rua Eça de Queiroz 131, Vila Mariana, São Paulo;NuDoor;-023.5787000000;-046.6422700000
Cancelado;AP2302;Apartamento;Residencial;Rua São Carlos do Pinhal 152;apto 22;Jardim Paulista;Acropole;São Paulo;1685000.0;5400.0;1347.0;454.0;3;1;1;2019-05-03 00:00:00.000;259.62;168.97;152;Acropole, Rua São Carlos do Pinhal 152, Jardim Paulista, São Paulo;NuDoor;-022.0173000000;-047.9015200000
Cancelado;AP0718;Apartamento;Residencial;Rua Coronel Oscar Porto 671;apto 14;Paraíso;Condomínio Palma de Malorca;São Paulo;510000.0;2300.0;734.0;125.0;1;0;0;2016-08-23 00:00:00.000;80.0;51.0;671;Condomínio Palma de Malorca, Rua Coronel Oscar Porto 671, Paraíso, São Paulo;NuDoor;-023.5754600000;-046.6459900000
Cancelado;AP2222;Apartamento;Residencial;Rua Humberto I 318;casa sobrado;Vila Mariana;Casa Sobrado;São Paulo;0.0;6800.0;0.01;500.0;3;0;3;2019-03-03 00:00:00.000;380.0;350.0;318;Casa Sobrado, Rua Humberto I 318, Vila Mariana, São Paulo;NuDoor;-023.5831000000;-046.6427600000
Cancelado;AP1303;Apartamento;Residencial;Rua Coronel Oscar Porto 1111;112;Paraíso;Edifício Malorca;São Paulo;967000.0;0.0;0.01;150.0;2;0;1;2017-09-26 00:00:00.000;170.0;110.0;1111;Edifício Malorca, Rua Coronel Oscar Porto 1111, Paraíso, São Paulo;NuDoor;-023.5707200000;-046.6501800000
Ativo;AP2511;Apartamento;Residencial;Rua Doutor Nicolau de Sousa Queirós 104;apto 82;Paraíso;Mont Blanc;São Paulo;644000.0;0.0;883.0;129.0;2;0;1;2019-08-28 00:00:00.000;132.0;86.0;104;Mont Blanc, Rua Doutor Nicolau de Sousa Queirós 104, Paraíso, São Paulo;NuDoor;-023.5778800000;-046.6395200000
Ativo;AP2335;Apartamento;Residencial;Rua França Pinto 820;apto 92;Vila Mariana;Flavia;São Paulo;650000.0;0.0;1000.0;160.0;2;0;1;2019-05-22 00:00:00.000;130.0;95.0;820;Flavia, Rua França Pinto 820, Vila Mariana, São Paulo;NuDoor;-023.5881400000;-046.6439700000
Ativo;AP1194;Apartamento;Residencial;Rua Cubatão 584;Uni - 61;Vila Mariana;Condomínio Edifício Vitória Regia;São Paulo;0.0;1600.0;313.54;80.0;1;0;0;2017-06-29 00:00:00.000;35.0;38.0;584;Condomínio Edifício Vitória Regia, Rua Cubatão 584, Vila Mariana, São Paulo;NuDoor;-023.5770900000;-046.6432300000
Ativo;AP2716;Apartamento;Residencial;Rua Santo Amaro 27;APTO 1305;Bela Vista;Bandeira Pauliceia;São Paulo;320000.0;0.0;250.0;0.01;1;0;0;2019-12-18 00:00:00.000;37.49;23.0;27;Bandeira Pauliceia, Rua Santo Amaro 27, Bela Vista, São Paulo;NuDoor;-023.6350100000;-046.6892500000
Ativo;AP2715;Apartamento;Residencial;Rua Paulo Orozimbo 320;APTO 21;Aclimação;Aclimação;São Paulo;509000.0;0.0;200.0;75.0;2;0;1;2019-12-18 00:00:00.000;150.0;130.0;320;Aclimação, Rua Paulo Orozimbo 320, Aclimação, São Paulo;NuDoor;-023.5684800000;-046.6245900000
Cancelado;AP0943;Apartamento;Residencial;Rua Abílio Soares 779;apto 21;Paraíso;Nathallie;São Paulo;1098000.0;0.0;996.0;150.0;3;1;2;2017-02-05 00:00:00.000;170.0;120.0;779;Nathallie, Rua Abílio Soares 779, Paraíso, São Paulo;NuDoor;-023.5761100000;-046.6489000000
Cancelado;AP2003;Apartamento;Residencial;Rua Abílio Soares 779;apto 62;Paraíso;Natallie;São Paulo;749000.0;0.0;848.0;140.0;2;0;1;2018-09-02 00:00:00.000;150.0;97.0;779;Natallie, Rua Abílio Soares 779, Paraíso, São Paulo;NuDoor;-023.5761100000;-046.6489000000
Cancelado;AP2291;Apartamento;Residencial;Rua Estado de Israel 621;apto 62;Vila Clementino;Parque dos Jequitibas;São Paulo;0.0;5000.0;1601.06;440.0;3;3;2;2019-04-26 00:00:00.000;192.34;118.0;621;Parque dos Jequitibas, Rua Estado de Israel 621, Vila Clementino, São Paulo;NuDoor;-023.5944200000;-046.6449700000
Cancelado;AP2181;Apartamento;Residencial;Rua Eça de Queiroz 114;apto 23;Vila Mariana;Jardim Itapema;São Paulo;0.0;3000.0;800.0;36.1;2;0;1;2019-01-23 00:00:00.000;160.0;76.0;114;Jardim Itapema, Rua Eça de Queiroz 114, Vila Mariana, São Paulo;NuDoor;-023.5783500000;-046.6420800000
Ativo;AP0962;Apartamento;Residencial;Rua Abílio Soares 556;apto 23;Paraíso;Vera;São Paulo;364000.0;0.0;349.0;0.0;1;0;0;2017-02-13 00:00:00.000;45.0;38.0;556;Vera, Rua Abílio Soares 556, Paraíso, São Paulo;NuDoor;-023.5749900000;-046.6469200000
Ativo;AP2407;Apartamento;Residencial;Rua Humberto I 900;1211;Vila Mariana;Urban;São Paulo;800000.0;0.0;500.0;0.0;2;1;1;2019-07-04 00:00:00.000;0.0;73.0;900;Urban, Rua Humberto I 900, Vila Mariana, São Paulo;NuDoor;-023.5877700000;-046.6404300000
Cancelado;AP2692;Apartamento;Residencial;Rua Apeninos 539;APTO 33;Paraíso;La Favorita;São Paulo;0.0;2200.0;580.0;0.01;2;0;1;2019-12-01 00:00:00.000;95.0;55.0;539;La Favorita, Rua Apeninos 539, Paraíso, São Paulo;NuDoor;-023.5724500000;-046.6390800000
Ativo;SO0076;Sobrado;Residencial;Rua Estela 265;CASA 19;Paraíso;Estela;São Paulo;950000.0;0.0;20.0;100.0;3;1;2;2019-12-17 00:00:00.000;120.0;102.0;265;Estela, Rua Estela 265, Paraíso, São Paulo;NuDoor;-023.5773400000;-046.6412400000
Cancelado;AP2493;Apartamento;Residencial;Rua Cubatao 1111;APTO 52;Vila Mariana;Katch Residence;São Paulo;0.0;2000.0;800.0;150.0;1;0;1;2019-08-20 00:00:00.000;70.0;40.0;1111;Katch Residence, Rua Cubatao 1111, Vila Mariana, São Paulo;NuDoor;-023.5813700000;-046.6411600000
Ativo;AP0369;Apartamento;Residencial;Rua Estela 22;Apto. 1208;Vila Mariana;;São Paulo;360000.0;0.0;520.0;100.0;1;0;1;2016-02-10 00:00:00.000;50.0;32.0;22;, Rua Estela 22, Vila Mariana, São Paulo;NuDoor;-023.5772600000;-046.6414000000
Ativo;AP2394;Apartamento;Residencial;Rua Joaquim Távora 240;269;Vila Mariana;Jt2;São Paulo;660000.0;0.0;600.0;0.0;1;1;1;2019-06-27 00:00:00.000;0.0;50.0;240;Jt2, Rua Joaquim Távora 240, Vila Mariana, São Paulo;NuDoor;-023.5825100000;-046.6333900000
Ativo;AP2287;Apartamento;Residencial;Rua Joaquim Távora 230;86;Vila Mariana;Jt 230;São Paulo;650000.0;0.0;600.0;0.0;1;1;1;2019-04-24 00:00:00.000;0.0;50.0;230;Jt 230, Rua Joaquim Távora 230, Vila Mariana, São Paulo;NuDoor;-023.5870300000;-046.6437900000
Locado;SO0073;Sobrado;Residencial;Rua Coronel Artur Godoi 31;casa 05;Vila Mariana;Casa Sobrado;São Paulo;0.0;3000.0;0.01;75.0;2;0;1;2019-10-28 00:00:00.000;60.0;80.0;31;Casa Sobrado, Rua Coronel Artur Godoi 31, Vila Mariana, São Paulo;NuDoor;-023.5845500000;-046.6398100000
Cancelado;AP2098;Apartamento;Residencial;Rua Doutor Rafael de Barros 336;41;Paraíso;Izabel;São Paulo;4170000.0;0.0;2446.0;0.0;6;4;4;2018-11-18 00:00:00.000;441.0;307.0;336;Izabel, Rua Doutor Rafael de Barros 336, Paraíso, São Paulo;NuDoor;-023.5729400000;-046.6475700000
Suspenso;AP2149;Apartamento;Residencial;Alameda Fernão Cardim 376;144;Jardim Paulista;Corupá;São Paulo;1449000.0;0.0;0.01;0.0;3;1;2;2018-12-28 00:00:00.000;170.0;122.0;376;Corupá, Alameda Fernão Cardim 376, Jardim Paulista, São Paulo;NuDoor;-023.5679400000;-046.6542300000
Cancelado;AP2229;Apartamento;Residencial;Rua Bueno de Andrade 203;81;Aclimação;Heloisa;São Paulo;410000.0;0.0;0.07;0.0;3;0;1;2019-03-05 00:00:00.000;150.0;115.0;203;Heloisa, Rua Bueno de Andrade 203, Aclimação, São Paulo;NuDoor;-023.5618900000;-046.6315700000
Cancelado;AP2307;Apartamento;Residencial;Rua Galvão Bueno 875;908;Liberdade;Gama;São Paulo;230000.0;0.0;252.0;38.0;1;0;0;2019-05-05 00:00:00.000;393.0;39.0;875;Gama, Rua Galvão Bueno 875, Liberdade, São Paulo;NuDoor;-023.5634300000;-046.6346100000
Ativo;AP2250;Apartamento;Residencial;Rua Treze de Maio 1566;71;Paraíso;Luiz Enrique;São Paulo;537000.0;0.0;545000.0;0.0;2;0;0;2019-03-31 00:00:00.000;60.0;60.0;1566;Luiz Enrique, Rua Treze de Maio 1566, Paraíso, São Paulo;NuDoor;-023.5670400000;-046.6446300000
Suspenso;AP2086;Apartamento;Residencial;Rua José de Camargo 186;24;Vila Mariana;Remo;São Paulo;549000.0;0.0;0.08;0.0;3;0;1;2018-11-02 00:00:00.000;130.0;93.0;186;Remo, Rua José de Camargo 186, Vila Mariana, São Paulo;NuDoor;-022.7263600000;-047.6300500000
Cancelado;AP1224;Apartamento;Residencial;Rua José Maria Lisboa 679;41;Jardim Paulista;Embassy;São Paulo;1291000.0;0.0;0.01;427.0;3;0;1;2017-07-23 00:00:00.000;201.0;180.0;679;Embassy, Rua José Maria Lisboa 679, Jardim Paulista, São Paulo;NuDoor;-023.5678700000;-046.6584100000
Ativo;AP2418;Apartamento;Residencial;Alameda das Boninas 320;322;Mirandópolis;Boninna;São Paulo;898900.0;0.0;600.0;0.0;2;1;1;2019-07-10 00:00:00.000;0.0;65.0;320;Boninna, Alameda das Boninas 320, Mirandópolis, São Paulo;NuDoor;-023.6052000000;-046.6395200000
Ativo;AP2712;Apartamento;Residencial;Rua Doutor Nicolau de Sousa Queirós 760;3;Vila Mariana;Monte Paraiso;São Paulo;390000.0;0.0;0.07;0.0;1;0;1;2019-12-12 00:00:00.000;77.0;39.0;760;Monte Paraiso, Rua Doutor Nicolau de Sousa Queirós 760, Vila Mariana, São Paulo;NuDoor;-023.5780300000;-046.6360900000
Cancelado;AP2081;Apartamento;Residencial;Rua Doutor Homem de Melo 261;apto 6- b;Perdizes;Alvorada;São Paulo;0.0;2700.0;1493.0;0.0;3;0;1;2018-10-25 00:00:00.000;180.0;128.0;261;Alvorada, Rua Doutor Homem de Melo 261, Perdizes, São Paulo;NuDoor;-023.5376400000;-046.6677200000
Cancelado;AP2046;Apartamento;Residencial;Rua Manuel da Nóbrega 1240;apto 162;Paraíso;Rugendas;São Paulo;0.0;5500.0;1148.0;360.0;3;1;2;2018-09-26 00:00:00.000;202.0;124.0;1240;Rugendas, Rua Manuel da Nóbrega 1240, Paraíso, São Paulo;NuDoor;-023.5763500000;-046.6561100000
Ativo;AP2711;Apartamento;Residencial;Rua Teixeira da Silva 621;APTO 72;Paraíso;Diamond Place;São Paulo;0.0;7500.0;1310.0;500.0;4;2;2;2019-12-10 00:00:00.000;206.0;135.0;621;Diamond Place, Rua Teixeira da Silva 621, Paraíso, São Paulo;NuDoor;-023.5730900000;-046.6496200000
Ativo;AP0989;Apartamento;Residencial;Rua Artur Prado 492;apto 132;Bela Vista;Arthur Prado;São Paulo;1200000.0;0.0;1000.0;0.01;3;1;1;2017-02-27 00:00:00.000;152.0;130.0;492;Arthur Prado, Rua Artur Prado 492, Bela Vista, São Paulo;NuDoor;-023.5645600000;-046.6437400000
Ativo;AP0920;Apartamento;Residencial;Rua Artur Prado 394;11;Bela Vista;Artur Prado;São Paulo;425000.0;0.0;864.0;0.0;2;0;0;2017-01-28 00:00:00.000;128.0;76.0;394;Artur Prado, Rua Artur Prado 394, Bela Vista, São Paulo;NuDoor;-023.5637700000;-046.6435200000
Ativo;CJ0065;Conjunto;Corporativa;Avenida das Nações Unidas 11633;142;Brooklin Novo;Ed. Brasilinterpart;São Paulo;0.0;6500.0;3990.0;2510.0;0;0;3;2019-03-08 00:00:00.000;0.0;180.0;11633;Ed. Brasilinterpart, Avenida das Nações Unidas 11633, Brooklin Novo, São Paulo;NuDoor;-023.6005500000;-046.6947400000
Ativo;AP2710;Apartamento;Residencial;Rua Campo Alegre 60;Apto. 14;Pinheiros;Edifício Cotia;São Paulo;565000.0;0.0;1000.0;24.0;2;1;1;2019-12-10 00:00:00.000;0.0;64.0;60;Edifício Cotia, Rua Campo Alegre 60, Pinheiros, São Paulo;NuDoor;-023.5671500000;-046.6959500000
Cancelado;AP2172;Apartamento;Residencial;Rua Primeiro de Janeiro 450;apto 82;Vila Clementino;Nossa Senhora de Fatima;São Paulo;360000.0;0.0;685.0;0.01;3;0;0;2019-01-16 00:00:00.000;97.8;70.0;450;Nossa Senhora de Fatima, Rua Primeiro de Janeiro 450, Vila Clementino, São Paulo;NuDoor;-023.6037400000;-046.6400000000
Ativo;AP2709;Apartamento;Residencial;Rua Manuel de Paiva 76;apto 33;Vila Mariana;Contemporaneo;São Paulo;570000.0;0.0;710.0;97.0;1;0;1;2019-12-09 00:00:00.000;90.0;45.0;76;Contemporaneo, Rua Manuel de Paiva 76, Vila Mariana, São Paulo;NuDoor;-023.5827000000;-046.6363400000
Ativo;AP1531;Apartamento;Residencial;Rua José Antônio Coelho 300;Apto. 74 C;Vila Mariana;Boulevard;São Paulo;0.0;1700.0;425.64;85.0;1;0;1;2018-02-15 00:00:00.000;60.0;42.0;300;Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Ativo;KN0035;Kitnet;Residencial;Rua Augusta 128;5 andar;Consolação;Condomínio Edifício Andréa;São Paulo;0.0;1700.0;373.0;0.0;1;0;0;2019-12-09 00:00:00.000;40.0;40.0;128;Condomínio Edifício Andréa, Rua Augusta 128, Consolação, São Paulo;NuDoor;-023.5524400000;-046.6533600000
Cancelado;AP1539;Apartamento;Residencial;Rua Cubatão 714;Uni- 83;Vila Mariana;Dona Afif;São Paulo;597000.0;0.0;718.0;380.0;2;0;0;2018-02-19 00:00:00.000;110.0;94.0;714;Dona Afif, Rua Cubatão 714, Vila Mariana, São Paulo;NuDoor;-023.5781000000;-046.6427600000
Suspenso;AP0695;Apartamento;Residencial;Rua Cubatão 584;apto. 72;Vila Mariana;Vitória Regia;São Paulo;530000.0;0.0;800.0;92.0;2;0;1;2016-08-12 00:00:00.000;0.0;70.0;584;Vitória Regia, Rua Cubatão 584, Vila Mariana, São Paulo;NuDoor;-023.5770900000;-046.6432300000
Ativo;AP2108;Apartamento;Residencial;Rua Mantiqueira 230;apto 82- b;Vila Mariana;Serra da Mantiqueira;São Paulo;450000.0;0.0;750.0;0.0;2;0;1;2018-12-02 00:00:00.000;90.0;70.0;230;Serra da Mantiqueira, Rua Mantiqueira 230, Vila Mariana, São Paulo;NuDoor;-023.5840900000;-046.6312400000
Ativo;AP0950;Apartamento;Residencial;Rua Mantiqueira 230;apto 91;Vila Mariana;Serra da Mantiqueira;São Paulo;450000.0;0.0;750.0;0.0;2;0;1;2017-02-05 00:00:00.000;90.0;70.0;230;Serra da Mantiqueira, Rua Mantiqueira 230, Vila Mariana, São Paulo;NuDoor;-023.5840900000;-046.6312400000
Ativo;AP2259;Apartamento;Residencial;Rua Abilio Soares 384;apto 63;Paraíso;Ibis;São Paulo;450000.0;0.0;800.0;0.02;1;0;0;2019-04-07 00:00:00.000;99.43;61.0;384;Ibis, Rua Abilio Soares 384, Paraíso, São Paulo;NuDoor;-023.5744000000;-046.6453600000
Ativo;AP2706;Apartamento;Residencial;R. Herculano de Freitas 3;7;Bela Vista;Antoniota;São Paulo;495000.0;0.0;0.07;0.0;1;0;1;2019-12-07 00:00:00.000;104.0;57.0;3;Antoniota, R. Herculano de Freitas 3, Bela Vista, São Paulo;NuDoor;-023.5549900000;-046.6519000000
Ativo;AP2705;Apartamento;Residencial;Rua Borges Lagoa 9;102;Vila Clementino;Fernando;São Paulo;0.0;5800.0;2995.0;750.0;4;4;4;2019-12-07 00:00:00.000;330.0;235.0;9;Fernando, Rua Borges Lagoa 9, Vila Clementino, São Paulo;NuDoor;-023.5971800000;-046.6369400000
Ativo;AP2326;Apartamento;Residencial;Rua Guarará 58;43;Jardim Paulista;Magic Place;São Paulo;670000.0;0.0;0.01;0.0;2;1;2;2019-05-19 00:00:00.000;100.0;55.0;58;Magic Place, Rua Guarará 58, Jardim Paulista, São Paulo;NuDoor;-023.5741800000;-046.6567200000
Ativo;CO0032;Cobertura;Residencial;Rua Paula Ney 357;141;Aclimação;São Pedro;São Paulo;2300000.0;0.0;0.01;0.0;4;1;3;2018-06-24 00:00:00.000;280.0;194.0;357;São Pedro, Rua Paula Ney 357, Aclimação, São Paulo;NuDoor;-023.5784200000;-046.6350700000
Ativo;AP2559;Apartamento;Residencial;Rua Almeida Torres 119;171 c;Aclimação;The Parker;São Paulo;2190000.0;0.0;1600.0;0.0;4;3;3;2019-10-13 00:00:00.000;260.0;170.0;119;The Parker, Rua Almeida Torres 119, Aclimação, São Paulo;NuDoor;-023.5676900000;-046.6285700000
Ativo;AP2049;Apartamento;Residencial;Rua José Antônio Coelho 661;apto  11;Vila Mariana;Monte Carlo;São Paulo;530000.0;0.0;1200.0;110.0;2;0;2;2018-09-28 00:00:00.000;100.0;65.0;661;Monte Carlo, Rua José Antônio Coelho 661, Vila Mariana, São Paulo;NuDoor;-023.5810400000;-046.6465800000
Cancelado;AP2347;Apartamento;Residencial;Rua Coronel Oscar Porto 1102;apto 53;Vila Mariana;Oscar Porto;São Paulo;560000.0;0.0;900.0;32.68;2;0;1;2019-05-27 00:00:00.000;0.0;96.16;1102;Oscar Porto, Rua Coronel Oscar Porto 1102, Vila Mariana, São Paulo;NuDoor;-023.5785900000;-046.6448000000
Ativo;AP2356;Apartamento;Residencial;Avenida Armando Ferrentini 563;apto 51;Paraíso;Camboriu;São Paulo;470000.0;0.0;851.56;143.0;2;0;1;2019-05-31 00:00:00.000;120.0;68.0;563;Camboriu, Avenida Armando Ferrentini 563, Paraíso, São Paulo;NuDoor;-023.5758000000;-046.6359000000
Ativo;AP2426;Apartamento;Residencial;Rua Afonso de Freitas 739;APTO 32;Paraíso;Lantentic Paraiso;São Paulo;2290000.0;0.0;1800.0;300.0;3;3;2;2019-07-14 00:00:00.000;260.8;160.0;739;Lantentic Paraiso, Rua Afonso de Freitas 739, Paraíso, São Paulo;NuDoor;-023.5743300000;-046.6421700000
Cancelado;AP2640;Apartamento;Residencial;Rua Coronel Oscar Porto 1102;APTO 151;Paraíso;Coronel Oscar Porto;São Paulo;700000.0;0.0;946.0;100.0;2;0;1;2019-11-14 00:00:00.000;130.0;97.0;1102;Coronel Oscar Porto, Rua Coronel Oscar Porto 1102, Paraíso, São Paulo;NuDoor;-023.5717500000;-046.6488200000
Cancelado;AP2219;Apartamento;Residencial;Rua Coronel Oscar Porto 1102;apto 53;Paraíso;Coronel Oscar Porto;São Paulo;560000.0;0.0;900.0;32.68;2;0;1;2019-02-28 00:00:00.000;150.0;96.16;1102;Coronel Oscar Porto, Rua Coronel Oscar Porto 1102, Paraíso, São Paulo;NuDoor;-023.5717500000;-046.6488200000
Ativo;LO0034;Loja;Comercial;Rua Cardeal Arcoverde 274;loja;Pinheiros;;São Paulo;0.0;4000.0;0.0;191.46;0;0;0;2019-12-04 00:00:00.000;50.0;50.0;274;, Rua Cardeal Arcoverde 274, Pinheiros, São Paulo;NuDoor;-023.5694600000;-046.6950900000
Cancelado;AP2479;Apartamento;Residencial;Rua Fernandes Moreira 339;61;Chácara Santo Antônio (Zona Sul);Friburg;São Paulo;1390000.0;0.0;0.02;0.0;4;4;3;2019-08-13 00:00:00.000;310.0;240.0;339;Friburg, Rua Fernandes Moreira 339, Chácara Santo Antônio (Zona Sul), São Paulo;NuDoor;-023.6282700000;-046.7087700000
Cancelado;AP1887;Apartamento;Residencial;Rua Cincinato Braga 511;81;Bela Vista;Belo Horuzonte;São Paulo;2390000.0;0.0;0.02;0.08;3;1;2;2018-07-13 00:00:00.000;390.0;292.0;511;Belo Horuzonte, Rua Cincinato Braga 511, Bela Vista, São Paulo;NuDoor;-023.5670800000;-046.6476500000
Cancelado;AP2134;Apartamento;Residencial;Rua Delegado Everton 30;21;Bela Vista;Metropolis;São Paulo;320000.0;0.0;0.06;0.0;1;0;1;2018-12-23 00:00:00.000;65.0;34.0;30;Metropolis, Rua Delegado Everton 30, Bela Vista, São Paulo;NuDoor;-023.5529700000;-046.6472600000
Cancelado;AP2053;Apartamento;Residencial;Rua Conselheiro Ramalho 701;114;Bela Vista;Hosal;São Paulo;290000.0;0.0;3.0;0.0;1;0;0;2018-10-01 00:00:00.000;55.0;55.0;701;Hosal, Rua Conselheiro Ramalho 701, Bela Vista, São Paulo;NuDoor;-023.5579600000;-046.6443400000
Cancelado;AP2665;Apartamento;Residencial;Rua Aurora 736;18;República;Santana;São Paulo;510000.0;0.0;0.08;0.0;3;3;1;2019-11-23 00:00:00.000;165.0;120.0;736;Santana, Rua Aurora 736, República, São Paulo;NuDoor;-023.5416600000;-046.6429800000
Cancelado;AP2487;Apartamento;Residencial;Rua José Antônio Coelho 300;103  bloco b;Vila Mariana;Boulevard;São Paulo;290000.0;0.0;0.03;0.0;1;0;0;2019-08-16 00:00:00.000;31.0;31.0;300;Boulevard, Rua José Antônio Coelho 300, Vila Mariana, São Paulo;NuDoor;-023.5801600000;-046.6433700000
Cancelado;AP2499;Apartamento;Residencial;Rua Paula Ney 750;24;Vila Mariana;Silvino;São Paulo;539000.0;0.0;472.0;0.0;2;0;0;2019-08-21 00:00:00.000;72.0;72.0;750;Silvino, Rua Paula Ney 750, Vila Mariana, São Paulo;NuDoor;-023.5816300000;-046.6334400000
Cancelado;AP2260;Apartamento;Residencial;Rua Doutor Mario Cardim 575;11;Vila Mariana;Tereza Cristina;São Paulo;578000.0;0.0;0.09;0.0;2;0;2;2019-04-09 00:00:00.000;110.0;86.0;575;Tereza Cristina, Rua Doutor Mario Cardim 575, Vila Mariana, São Paulo;NuDoor;-023.5917900000;-046.6480400000
Suspenso;AP2186;Apartamento;Residencial;Rua Apeninos 362;117;Paraíso;Três Lirios;São Paulo;390000.0;0.0;0.05;0.0;1;0;0;2019-01-27 00:00:00.000;59.0;59.0;362;Três Lirios, Rua Apeninos 362, Paraíso, São Paulo;NuDoor;-023.5705700000;-046.6389200000
Cancelado;AP2223;Apartamento;Residencial;Rua São João Batista 76;22;Aclimação;Cambuci;São Paulo;261000.0;0.0;230.0;0.0;2;0;0;2019-03-03 00:00:00.000;67.0;67.0;76;Cambuci, Rua São João Batista 76, Aclimação, São Paulo;NuDoor;-023.5633600000;-046.6273600000
Cancelado;AP2065;Apartamento;Residencial;Rua Jaspe 46;91;Aclimação;Daniela;São Paulo;520000.0;0.0;0.09;0.0;2;0;1;2018-10-13 00:00:00.000;110.0;72.0;46;Daniela, Rua Jaspe 46, Aclimação, São Paulo;NuDoor;-023.5705900000;-046.6327800000
Cancelado;AP2004;Apartamento;Residencial;Rua Castro Alves 370;43;Aclimação;Aclimare;São Paulo;1229000.0;0.0;890.0;0.0;3;1;2;2018-09-02 00:00:00.000;0.0;95.0;370;Aclimare, Rua Castro Alves 370, Aclimação, São Paulo;NuDoor;-023.5687200000;-046.6370800000
Cancelado;AP2132;Apartamento;Residencial;Rua Batista Caetano 39;12;Aclimação;Monte Verde;São Paulo;1290000.0;0.0;0.01;0.0;3;2;2;2018-12-22 00:00:00.000;230.0;167.0;39;Monte Verde, Rua Batista Caetano 39, Aclimação, São Paulo;NuDoor;-023.5775300000;-046.6278600000
Suspenso;AP2470;Apartamento;Residencial;Avenida Jabaquara 2400;111;Saúde;Mirandopolis;São Paulo;317000.0;0.0;350.0;0.0;2;0;0;2019-08-09 00:00:00.000;57.0;57.0;2400;Mirandopolis, Avenida Jabaquara 2400, Saúde, São Paulo;NuDoor;-023.6151000000;-046.6386300000
Cancelado;AP2115;Apartamento;Residencial;Rua Loefgren 1654;73;Vila Clementino;Star;São Paulo;780000.0;0.0;0.01;0.0;3;1;2;2018-12-06 00:00:00.000;130.0;81.0;1654;Star, Rua Loefgren 1654, Vila Clementino, São Paulo;NuDoor;-023.5996600000;-046.6419700000
Cancelado;AP2276;Apartamento;Residencial;Rua Apeninos 539;33;Paraíso;La Favorita;São Paulo;600000.0;0.0;0.08;0.0;2;0;1;2019-04-20 00:00:00.000;101.0;59.0;539;La Favorita, Rua Apeninos 539, Paraíso, São Paulo;NuDoor;-023.5724500000;-046.6390800000
Cancelado;AP2552;Apartamento;Residencial;Rua Doutor Francisco José Longo 210;102;Chácara Inglesa;Ville de France;São Paulo;589000.0;0.0;0.01;0.0;3;1;2;2019-10-06 00:00:00.000;109.0;75.0;210;Ville de France, Rua Doutor Francisco José Longo 210, Chácara Inglesa, São Paulo;NuDoor;-023.6070200000;-046.6305600000
Cancelado;AP2378;Apartamento;Residencial;Rua Simão Pereira 9;3;Aclimação;Simão Pereira;São Paulo;780000.0;0.0;400.0;0.0;3;0;1;2019-06-16 00:00:00.000;130.0;94.0;9;Simão Pereira, Rua Simão Pereira 9, Aclimação, São Paulo;NuDoor;-023.5753400000;-046.6353600000
Ativo;AP0685;Apartamento;Residencial;Rua Pelotas 184;51;Vila Mariana;Beatriz;São Paulo;749900.0;0.0;1030.0;40.0;3;0;1;2016-08-09 00:00:00.000;80.0;80.0;184;Beatriz, Rua Pelotas 184, Vila Mariana, São Paulo;NuDoor;-023.5816800000;-046.6446800000
Ativo;AP2694;Apartamento;Residencial;Rua Sampaio Viana 391;APTO 31;Paraíso;Mirage;São Paulo;1590000.0;0.0;2156.0;650.0;3;1;2;2019-12-01 00:00:00.000;310.0;188.5;391;Mirage, Rua Sampaio Viana 391, Paraíso, São Paulo;NuDoor;-023.5742900000;-046.6476800000
